"","nbhd_name","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
"14","City Park",8.83040129753418,13.2733033155299,0.418567120415969,16.9212827715253,19.3211136642227,5.20868903274209,13.8683590007878,14.7843727856913,8.6304061692362,13.7894167880027,14.9302129492887,8.6304061692362,13.3523649644624,5.72201712290761
"15","City Park West",9.21309879237559,14.1626428783146,0.426485431267154,16.6744470136167,20.9651979840355,7.72267653088069,16.3233817215363,17.7552893408978,11.3069490314609,16.0602606404417,17.9683000129507,11.3069490314609,14.5677970419926,7.69076500626742
"16","Civic Center",16.8379105478559,19.7237719190784,0.447484942405127,18.212609545512,16.4411611629406,31.848703993037,24.6768326648532,22.9910678611228,24.3159362006209,24.1949718233752,22.6006386694051,24.3159362006209,20.9805811453991,20.232015334171
"17","Clayton",8.38681810352867,12.5571326594054,0.402170578466299,12.7490430333069,18.1473673654342,3.74152778319186,13.2417056763635,14.1791188437339,7.48903398534804,13.1552978878374,14.3293098163079,7.48903398534804,11.8832161752591,4.78044158308856
"18","Cole",8.74343053251259,13.4998464960645,0.411272104339301,12.3190087797181,17.7321769355941,6.05682082916151,15.2342626957538,16.4409001186213,10.2413258320713,15.012428006043,16.6609505666889,10.2413258320713,12.8272825035069,6.73768614941086
"19","College View - South Platte",6.30072075149406,9.46018309013023,0.51357414096088,7.1510216665892,9.41955833824636,8.57835744171985,8.97267608056299,8.58911341328469,5.72700951630441,9.23228764394277,8.52023464073254,5.72700951630441,7.91417653564725,5.13648765382239
"20","Congress Park",11.8957184236178,15.1340565050959,0.427171655952283,19.8888092376381,19.7252513186956,7.95500859924095,17.1473233032572,17.148929421802,10.126460562723,17.2073954622224,17.2838476850941,10.126460562723,16.5348116066839,7.15877534515983
"21","Cory - Merrill",10.6031216569356,12.3155615034819,0.464449341509161,14.1238554939007,16.1718459408345,4.47782009829897,14.9907089577229,11.8103290180456,7.38985085454465,15.5929516147508,11.7598121121723,7.38985085454465,13.8276594308275,4.93049278722436
"22","Country Club",12.9158499086085,15.4269387072621,0.44615270965969,15.8684344262213,16.5964912397559,8.76717229432073,18.5302019539363,17.7702848869292,13.0674031019644,18.5853480977622,17.1031956527468,13.0674031019644,16.4749585966321,8.83703280197729
"23","DIA",0.145335063437788,0.264619803062757,0.260560058912269,0.154786343641255,0.210150982979207,0.0786519935945356,0.165740841332281,0.179643264372755,0.0812571262629695,0.168185239529422,0.178738742946869,0.0812571262629695,0.158511871985186,0.125431576258186
"24","East Colfax",8.10928712886627,11.6651720484785,0.393278937845524,16.1033188891178,16.2233806425905,3.38488310903899,10.0356775974919,10.3115632993514,4.77890110548907,10.120607030087,10.417439850654,4.77890110548907,11.0922226613907,3.33399106446566
"25","Elyria Swansea",6.60695607870964,10.8173864727406,0.39270719043178,8.17352395167535,11.053775776865,4.63506550128459,10.8938382555812,11.7443069630458,7.45924385847443,10.8453893930883,11.887619792289,7.45924385847443,9.12992691976361,4.98656510216631
"26","Five Points",10.6978120016484,16.6669848825301,0.425966259706502,12.7047602418044,15.8495398505505,8.48669726810692,20.0952421109992,20.6644718583349,14.6123863522519,19.0605175275941,20.9512998041626,14.6123863522519,15.6395829705115,9.5343590580793
"27","Fort Logan",4.32647397451877,7.12606142712054,0.543236066872141,4.38581566281359,5.5727126218026,4.10068236059856,5.71154614698259,5.80847831033255,3.38012421546809,6.30668319010902,5.78114751559336,3.38012421546809,5.182629743606,2.85104171460172
"28","Gateway - Green Valley Ranch",3.64963689471053,6.16343776824642,0.331691116574567,3.53488480741277,4.48606188810028,1.57774472712418,4.37210734355572,4.56313040598727,2.30266391125099,4.46195042808399,4.59240832352511,2.30266391125099,4.00464486844075,1.62869091655018
"29","Globeville",8.13831428508331,13.8600892201525,0.400358039669851,7.98080032712305,9.21578069801807,4.75039272882405,12.4807501224551,13.1110547696107,8.25396316217001,12.1731395563913,13.1888405452672,8.25396316217001,10.1932510727632,5.41466927320847
"30","Goldsmith",8.62793803850079,10.4328444818118,0.455289372230573,11.5968233561984,12.7251136137003,3.5653387088513,10.8553759250926,9.36559486646623,5.78168339328231,11.2585299097849,9.37147489436733,5.78168339328231,10.5846668073941,3.89599871691163
"31","Hale",10.8927725330627,14.0361336136413,0.415808660614331,18.0465273048304,15.0716996949134,5.65482797696514,13.918582449785,13.2141865212955,6.92417816340609,13.9851734088957,13.3569466437448,6.92417816340609,14.2107639241434,4.97974824109791
"32","Hampden",6.56001325732272,8.41624153199791,0.463940255514825,10.1275964330024,14.2340859759551,3.00339191019651,8.12820422461542,7.65106947353781,4.443741324045,8.56044780824637,7.61421325828466,4.443741324045,8.34406543079673,3.08870370345034
"33","Hampden South",6.30838215110316,8.5969631317837,0.490890491325659,9.82962001002522,14.1486456108462,3.217878476957,8.63805137295642,9.31320325999198,5.16495809245409,9.11798253279483,9.32899827869797,5.16495809245409,8.47350901671991,3.50967128829771
"34","Harvey Park",5.86270650218303,8.50302436019897,0.503546144300395,6.50853311824376,8.35013583210763,7.21598292945023,8.58866241910689,8.15293321080523,5.74985157973634,8.7629073336736,8.07503549360505,5.74985157973634,7.43070234330182,4.80480805830583
"35","Harvey Park South",4.91970539776071,7.29073379770377,0.518217489052277,5.17496414422107,6.45276257316908,4.95699694764936,7.42874544345916,7.24152709799371,5.27591915274303,7.73037921717908,7.27399288473202,5.27591915274303,6.313448550655,4.00676318554693
"36","Highland",12.5132291647865,15.6610374090775,0.418581137931532,12.6183695578654,14.1119426827863,9.55481789180246,18.410103942689,17.3789148545489,11.6292327331345,18.0983106349473,17.6686228601648,11.6292327331345,15.410003325072,8.30796612400072
"37","Hilltop",19.1730208301028,19.7338044945433,0.423199659764971,21.1755165131424,15.0435801693048,5.55776225155627,19.3709971800328,14.4504922306352,6.60566177477726,19.323735798105,14.503367937224,6.60566177477726,19.7608175803457,4.79807136521894
"38","Indian Creek",9.09613329926817,10.7253548590084,0.436090268015964,10.8037228992784,10.1922271634882,3.71969665726387,10.3715462394159,8.62738122380703,4.19212755518338,10.4918827771196,8.56976927300515,4.19212755518338,10.1908213037705,3.13501050891165
"39","Jefferson Park",11.7248403770091,12.9370905058272,0.428716024935637,11.3939500888165,12.202553182424,15.3147504048186,17.4341080836809,16.3257355195019,11.0428529742491,17.2406416239286,16.656296838768,11.0428529742491,14.4483850433588,9.45729309456309
"40","Kennedy",6.6722421358783,8.56118518835517,0.456375209882702,13.4846291894351,23.6888688763693,3.11349262418142,8.38086135322281,7.66897326781976,4.90657350102476,8.70027146249321,7.61710541674426,4.90657350102476,9.30950103525734,3.34575370902841
"41","Lincoln Park",12.1951048028032,15.8613894675758,0.448816501380932,13.0157353118001,14.1377776296203,34.9115601623014,22.6975276934725,23.0670426849952,36.1285328775421,22.124496312493,23.0872855320019,36.1285328775421,17.5082160301422,26.9043606046916
"42","Lowry Field",12.5721270971931,14.3001889980343,0.410108929948847,14.8922515053314,12.0684178707156,4.59417120617353,13.5706941084773,11.4014473709514,5.34355084522973,13.6246457783723,11.4936223173516,5.34355084522973,13.6649296223435,3.92284545664546
"43","Mar Lee",6.96731464525538,9.43345439999032,0.488017686172785,7.52657048939315,8.91927836169978,8.99587547807274,9.58088719766209,8.9464793783859,5.96591471697478,9.74100452130425,8.85471105662274,5.96591471697478,8.45394421340372,5.35393064954877
"44","Marston",3.55830717331409,5.72098127631192,0.525593183017608,3.36734274658312,4.09561995537486,2.41215711443925,4.3340823716897,4.21996756753037,2.21622093501718,4.64742686158108,4.20700520990365,2.21622093501718,3.976789788292,1.8425480418728
"45","Montbello",4.1211925934279,6.93893267956182,0.342308015989741,4.5908581032747,5.70513009619621,1.55536749643591,4.93110756773697,5.18793894656648,2.53369742355769,5.07040123760315,5.22359174176766,2.53369742355769,4.67838987551068,1.74126758988526
"46","Montclair",10.3642094538007,13.2866754820802,0.404543843565369,18.498847033467,14.204420491845,4.72136676288277,12.6515016540619,12.1801526100121,5.86966550210314,12.7109498007317,12.3345256527827,5.86966550210314,13.5563769855153,4.2163104026636
"47","North Capitol Hill",14.7113785871323,19.9570697934437,0.437520918906593,18.7369335597731,19.4110109247925,16.0512908348503,25.5462583508937,25.2995369780634,18.4601836124783,24.3588033692524,25.3354997300827,18.4601836124783,20.8383434667629,13.3522947446784
"48","North Park Hill",8.55214237256289,12.2844037798094,0.391915184788453,13.7098884447083,16.4036820704045,4.02005087352399,11.8425518493132,12.4986741417231,6.23441033666577,11.7465745159432,12.6890934293634,6.23441033666577,11.4627892956319,4.220196682911
"49","Northeast Park Hill",7.7943374614603,11.4253420700922,0.384152805552981,11.4685120313664,14.1795963996883,3.06593306914612,10.8267856420116,11.0863820196778,5.46943231027213,10.7793778617402,11.1994578235382,5.46943231027213,10.2172532491446,3.59723762381084
"50","Overland",9.28732103448446,11.5883887488623,0.507072017931784,10.5527896168126,12.6490954820212,5.66781211341462,14.6760847159279,12.987476663695,11.4023567282845,14.9001165915442,12.6268595101677,11.4023567282845,12.3540779896923,7.24489939697886
"51","Platt Park",10.1478222407482,12.2274439327788,0.491087217936843,12.0759334217048,14.6696063362975,6.08467841042267,17.1744845877778,14.3659055280067,12.1081561139163,17.4017264255914,13.8206182633011,12.1081561139163,14.1999916689555,7.69801946404804
"52","Regis",5.89538898693415,10.6702138928991,0.393803381064982,12.274039842533,24.9907231615292,5.82547673546654,8.7021095841091,9.69239742228403,5.57570257528712,8.70595544260343,9.71770581491187,5.57570257528712,8.89437346404492,4.34267131677644
"53","Rosedale",7.63802129100406,10.3462214596602,0.502519753269716,8.95148285199597,11.353426835536,4.86838914042153,12.6672052955315,10.795138387273,8.43022897463799,13.0133372151452,10.4378315344766,8.43022897463799,10.5675116634192,5.5578417107418
"54","Ruby Hill",7.90279637165934,10.0409735072033,0.491786043745616,8.43176862946225,9.53783837505789,9.04020249074597,10.8603341030454,9.68933127036816,6.86189533298084,10.9943093282529,9.53520970054411,6.86189533298084,9.54730210810499,5.81394480011332
"55","Skyland",8.50958690088542,12.3698170592469,0.409104426799521,13.3622379003186,18.6943389083331,3.2491888097353,13.1811271773384,14.1994976024955,6.82208400226063,13.1654304287183,14.3446214876191,6.82208400226063,12.0545956018152,4.32561531026403
