"","Row.names","camp_id","session_id","camp_zip","camp_address_1","session_size","session_cost","session_date_start","session_date_end","session_categories","calendar_date","start.time.hours","end.time.hours","duration","session_max_age","session_min_age","lat","lon","lat_lon"
"3038","12748",1026,"45667","80239","4720 Lima St",0,"305","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,dance,drama,academic,stem,arts,offersBeforeAfterCare",2019-06-20,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3039","12749",1026,"45667","80239","4720 Lima St",0,"305","2019-06-17 00:00:00","2019-06-21 00:00:00","sports,dance,drama,academic,stem,arts,offersBeforeAfterCare",2019-06-21,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3040","1275",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-19,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3041","12750",1026,"45668","80239","4720 Lima St",0,"305","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,dance,arts,sports,drama",2019-06-24,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3042","12751",1026,"45668","80239","4720 Lima St",0,"305","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,dance,arts,sports,drama",2019-06-25,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3043","12752",1026,"45668","80239","4720 Lima St",0,"305","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,dance,arts,sports,drama",2019-06-26,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3044","12753",1026,"45668","80239","4720 Lima St",0,"305","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,dance,arts,sports,drama",2019-06-27,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3045","12754",1026,"45668","80239","4720 Lima St",0,"305","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,dance,arts,sports,drama",2019-06-28,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3046","12755",1026,"45669","80239","4720 Lima St",0,"305","2019-07-08 00:00:00","2019-07-12 00:00:00","dance,drama,offersBeforeAfterCare,stem,academic,sports,arts",2019-07-08,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3047","12756",1026,"45669","80239","4720 Lima St",0,"305","2019-07-08 00:00:00","2019-07-12 00:00:00","dance,drama,offersBeforeAfterCare,stem,academic,sports,arts",2019-07-09,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3048","12757",1026,"45669","80239","4720 Lima St",0,"305","2019-07-08 00:00:00","2019-07-12 00:00:00","dance,drama,offersBeforeAfterCare,stem,academic,sports,arts",2019-07-10,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3049","12758",1026,"45669","80239","4720 Lima St",0,"305","2019-07-08 00:00:00","2019-07-12 00:00:00","dance,drama,offersBeforeAfterCare,stem,academic,sports,arts",2019-07-11,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3050","12759",1026,"45669","80239","4720 Lima St",0,"305","2019-07-08 00:00:00","2019-07-12 00:00:00","dance,drama,offersBeforeAfterCare,stem,academic,sports,arts",2019-07-12,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3051","1276",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-20,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3052","12760",1026,"45670","80239","4720 Lima St",0,"305","2019-07-15 00:00:00","2019-07-19 00:00:00","drama,academic,dance,offersBeforeAfterCare,arts,stem,sports",2019-07-15,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3053","12761",1026,"45670","80239","4720 Lima St",0,"305","2019-07-15 00:00:00","2019-07-19 00:00:00","drama,academic,dance,offersBeforeAfterCare,arts,stem,sports",2019-07-16,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3054","12762",1026,"45670","80239","4720 Lima St",0,"305","2019-07-15 00:00:00","2019-07-19 00:00:00","drama,academic,dance,offersBeforeAfterCare,arts,stem,sports",2019-07-17,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3055","12763",1026,"45670","80239","4720 Lima St",0,"305","2019-07-15 00:00:00","2019-07-19 00:00:00","drama,academic,dance,offersBeforeAfterCare,arts,stem,sports",2019-07-18,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3056","12764",1026,"45670","80239","4720 Lima St",0,"305","2019-07-15 00:00:00","2019-07-19 00:00:00","drama,academic,dance,offersBeforeAfterCare,arts,stem,sports",2019-07-19,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3057","12765",1026,"45671","80239","4720 Lima St",0,"305","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,offersBeforeAfterCare,dance,drama,academic,arts,stem",2019-07-22,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3058","12766",1026,"45671","80239","4720 Lima St",0,"305","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,offersBeforeAfterCare,dance,drama,academic,arts,stem",2019-07-23,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3059","12767",1026,"45671","80239","4720 Lima St",0,"305","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,offersBeforeAfterCare,dance,drama,academic,arts,stem",2019-07-24,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3060","12768",1026,"45671","80239","4720 Lima St",0,"305","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,offersBeforeAfterCare,dance,drama,academic,arts,stem",2019-07-25,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3061","12769",1026,"45671","80239","4720 Lima St",0,"305","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,offersBeforeAfterCare,dance,drama,academic,arts,stem",2019-07-26,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3062","1277",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-21,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3063","12770",1026,"45672","80239","4720 Lima St",0,"305","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,drama,dance,sports,academic,stem,offersBeforeAfterCare",2019-08-05,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3064","12771",1026,"45672","80239","4720 Lima St",0,"305","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,drama,dance,sports,academic,stem,offersBeforeAfterCare",2019-08-06,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3065","12772",1026,"45672","80239","4720 Lima St",0,"305","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,drama,dance,sports,academic,stem,offersBeforeAfterCare",2019-08-07,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3066","12773",1026,"45672","80239","4720 Lima St",0,"305","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,drama,dance,sports,academic,stem,offersBeforeAfterCare",2019-08-08,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3067","12774",1026,"45672","80239","4720 Lima St",0,"305","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,drama,dance,sports,academic,stem,offersBeforeAfterCare",2019-08-09,"9:00 AM","4:00 PM",7,12,5,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3068","12775",1061,"47944","80010","111 Havana St",0,"395","2019-07-22 00:00:00","2019-07-26 00:00:00","sports",2019-07-22,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3069","12776",1061,"47944","80010","111 Havana St",0,"395","2019-07-22 00:00:00","2019-07-26 00:00:00","sports",2019-07-23,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3070","12777",1061,"47944","80010","111 Havana St",0,"395","2019-07-22 00:00:00","2019-07-26 00:00:00","sports",2019-07-24,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3071","12778",1061,"47944","80010","111 Havana St",0,"395","2019-07-22 00:00:00","2019-07-26 00:00:00","sports",2019-07-25,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3072","12779",1061,"47944","80010","111 Havana St",0,"395","2019-07-22 00:00:00","2019-07-26 00:00:00","sports",2019-07-26,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3073","1278",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-24,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3074","12780",1061,"47945","80010","111 Havana St",0,"395","2019-07-15 00:00:00","2019-07-19 00:00:00","sports",2019-07-15,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3075","12781",1061,"47945","80010","111 Havana St",0,"395","2019-07-15 00:00:00","2019-07-19 00:00:00","sports",2019-07-16,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3076","12782",1061,"47945","80010","111 Havana St",0,"395","2019-07-15 00:00:00","2019-07-19 00:00:00","sports",2019-07-17,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3077","12783",1061,"47945","80010","111 Havana St",0,"395","2019-07-15 00:00:00","2019-07-19 00:00:00","sports",2019-07-18,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3078","12784",1061,"47945","80010","111 Havana St",0,"395","2019-07-15 00:00:00","2019-07-19 00:00:00","sports",2019-07-19,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3079","12785",1061,"47946","80010","111 Havana St",0,"395","2019-06-24 00:00:00","2019-06-28 00:00:00","sports",2019-06-24,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3080","12786",1061,"47946","80010","111 Havana St",0,"395","2019-06-24 00:00:00","2019-06-28 00:00:00","sports",2019-06-25,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3081","12787",1061,"47946","80010","111 Havana St",0,"395","2019-06-24 00:00:00","2019-06-28 00:00:00","sports",2019-06-26,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3082","12788",1061,"47946","80010","111 Havana St",0,"395","2019-06-24 00:00:00","2019-06-28 00:00:00","sports",2019-06-27,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3083","12789",1061,"47946","80010","111 Havana St",0,"395","2019-06-24 00:00:00","2019-06-28 00:00:00","sports",2019-06-28,"9:00 AM","4:00 PM",7,18,10,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3084","1279",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-25,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3085","12790",1068,"49507","80211","4459 Jason St",10,"396","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,arts,scholarshipsAvailable",2019-06-24,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3086","12791",1068,"49507","80211","4459 Jason St",10,"396","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,arts,scholarshipsAvailable",2019-06-25,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3087","12792",1068,"49507","80211","4459 Jason St",10,"396","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,arts,scholarshipsAvailable",2019-06-26,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3088","12793",1068,"49507","80211","4459 Jason St",10,"396","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,arts,scholarshipsAvailable",2019-06-27,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3089","12794",1068,"49507","80211","4459 Jason St",10,"396","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,arts,scholarshipsAvailable",2019-06-28,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3090","12795",1068,"49508","80211","4459 Jason St",10,"396","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,arts",2019-07-08,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3091","12796",1068,"49508","80211","4459 Jason St",10,"396","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,arts",2019-07-09,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3092","12797",1068,"49508","80211","4459 Jason St",10,"396","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,arts",2019-07-10,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3093","12798",1068,"49508","80211","4459 Jason St",10,"396","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,arts",2019-07-11,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3094","12799",1068,"49508","80211","4459 Jason St",10,"396","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,arts",2019-07-12,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3095","128",991,"43545","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-26,"9:30 AM","11:00 AM",1.5,18,14,39.7304325,-104.8858717,"39.7304325 -104.8858717"
"3096","1280",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-26,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3097","12800",1068,"49509","80211","4459 Jason St",10,"396","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,arts,scholarshipsAvailable",2019-07-22,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3098","12801",1068,"49509","80211","4459 Jason St",10,"396","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,arts,scholarshipsAvailable",2019-07-23,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3099","12802",1068,"49509","80211","4459 Jason St",10,"396","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,arts,scholarshipsAvailable",2019-07-24,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3100","12803",1068,"49509","80211","4459 Jason St",10,"396","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,arts,scholarshipsAvailable",2019-07-25,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3101","12804",1068,"49509","80211","4459 Jason St",10,"396","2019-07-22 00:00:00","2019-07-26 00:00:00","sports,arts,scholarshipsAvailable",2019-07-26,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3102","12805",1068,"49510","80211","4459 Jason St",10,"396","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable,sports",2019-08-05,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3103","12806",1068,"49510","80211","4459 Jason St",10,"396","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable,sports",2019-08-06,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3104","12807",1068,"49510","80211","4459 Jason St",10,"396","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable,sports",2019-08-07,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3105","12808",1068,"49510","80211","4459 Jason St",10,"396","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable,sports",2019-08-08,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3106","12809",1068,"49510","80211","4459 Jason St",10,"396","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable,sports",2019-08-09,"9:00 AM","4:00 PM",7,12,6,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3107","1281",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-27,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3108","12810",1074,"49889","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-03,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3109","12811",1074,"49889","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-04,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3110","12812",1074,"49889","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-05,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3111","12813",1074,"49889","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-06,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3112","12814",1074,"49889","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-07,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3113","12815",1074,"49890","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-03,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3114","12816",1074,"49890","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-04,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3115","12817",1074,"49890","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-05,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3116","12818",1074,"49890","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-06,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3117","12819",1074,"49890","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-07,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3118","1282",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-06-28,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3119","12820",1074,"49891","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-03,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3120","12821",1074,"49891","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-04,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3121","12822",1074,"49891","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-05,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3122","12823",1074,"49891","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-06,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3123","12824",1074,"49891","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-07,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3124","12825",1074,"49892","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-03,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3125","12826",1074,"49892","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-04,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3126","12827",1074,"49892","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-05,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3127","12828",1074,"49892","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-06,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3128","12829",1074,"49892","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,nature",2019-06-07,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3129","1283",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-01,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3130","12830",1074,"49893","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-03,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3131","12831",1074,"49893","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-04,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3132","12832",1074,"49893","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-05,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3133","12833",1074,"49893","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-06,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3134","12834",1074,"49893","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-03 00:00:00","2019-06-07 00:00:00","nature,sports",2019-06-07,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3135","12835",1074,"49894","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-10,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3136","12836",1074,"49894","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-11,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3137","12837",1074,"49894","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-12,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3138","12838",1074,"49894","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-13,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3139","12839",1074,"49894","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-14,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3140","1284",991,"43530","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic",2019-07-02,"8:00 AM","9:30 AM",1.5,12,7,39.7453568,-104.9992014,"39.7453568 -104.9992014"
"3141","12840",1074,"49895","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-10,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3142","12841",1074,"49895","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-11,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3143","12842",1074,"49895","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-12,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
"3144","12843",1074,"49895","V5V 4H5","101 - 4894 Fraser Street",0,"249","2019-06-10 00:00:00","2019-06-14 00:00:00","nature,sports",2019-06-13,"9:00 AM","4:00 PM",7,12,3,39.6019006,-104.9582794,"39.6019006 -104.9582794"
