"Id2","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
80310003012,36.1948560724595,21.2551767264612,31.6841729126381,19.0446197664384,15.7313779162552,31.071350673719,22.542936418468,16.9564664271792,33.7064968681839,35.0827884999001,21.7523387546469,32.2809225569029,28.2163001893165,32.185735752861
80310003013,33.7766026341357,19.7574629571343,29.5939877515082,18.0842635182765,14.7271951211899,29.0206365975044,21.5600798315138,15.8716030902323,31.4860564462193,32.763665256567,20.2167910859479,30.1523015258158,26.5461528101232,30.063245580262
80310003014,30.6663536806453,18.3031131604015,28.8764693034274,16.6224122375138,13.819071249,28.2329107895556,20.5307326305783,15.0464667825434,31.0002234963135,30.0851934913246,18.7694216911711,29.5031490970556,24.4761730100155,29.403188171588
80310003015,31.1311024505843,18.5773423571531,30.5358563043161,17.3513507382768,14.235894719542,29.9354397977651,22.2794838557258,15.4563993407478,32.5172411291305,30.9532521742171,19.0449901821485,31.1205255834972,25.428797304701,31.0272657036772
80310003016,33.1246961980293,19.3548497048662,30.8778754159753,18.2761871590874,14.6721959170115,30.2343609302284,23.1296048648935,15.9383781772095,33.00148431529,32.6348996029801,19.8409302522258,31.5045123362118,26.7913469562476,31.4045582494264
80310003021,35.4683117375001,20.3060779701582,30.0577814484344,18.9741636491541,15.0465191750631,29.3250827424033,22.9301468273544,16.3732415248161,32.4756998125223,34.2952229530066,20.8140870655898,30.7712635390134,27.9169612917538,30.6574568855934
80310003022,37.6084563818329,20.931809760303,29.9365211064226,19.9981965353995,15.3284147252828,29.1603737540757,24.0612373654253,16.6906925318003,32.4978207525533,36.1551834415198,21.4543887910067,30.6923123081698,29.4557684310444,30.5717569803053
80310003023,34.8073923059155,19.6987734899003,29.5307696308603,18.9339809287648,14.6818554524878,28.8218699299469,23.4698939132455,15.9763668849745,31.8701508676851,33.8839234783223,20.1926143959831,30.2210768969374,27.7737976565621,30.1109668313574
80310003024,33.2264017274622,18.8123863117707,29.0289608057316,18.4526873178387,14.1840165062306,28.3651046664034,23.0873822189524,15.4275756522878,31.2196975126231,32.2964549049736,19.2849692384202,29.6754058754893,26.7657315423067,29.5722922150619
80310003025,33.4197021395376,19.1857788181784,29.8992675015226,18.4378030071213,14.4704355470606,29.2361443457208,23.0961957275971,15.7326070915974,32.0875853501376,32.6430830672466,19.6677264757334,30.5449988118392,26.8991959853757,30.4419990023051
80310003031,39.3689625745208,22.6356737469584,32.4714243392501,20.2239839691533,16.4516009425562,31.6622308804913,23.6155549424185,17.8981680158967,35.1417767063656,37.8060398525095,23.1990472922389,33.2593949414713,30.2536353346505,33.1337067168946
80310003032,47.6102876495572,26.4420351587854,36.5595409487538,23.6178334235009,18.6757717804335,35.6428264134993,26.8332832286612,20.3056224551794,39.5847147223295,45.0840526895484,27.095936738058,37.4522126536357,35.7863642478169,37.3098236845546
80310003033,41.4578346931858,23.4876659272799,33.5479143533686,21.2464482010676,16.9753480678967,32.7186694302264,24.5383324938331,18.4629353037805,36.2844368987044,39.4321479374589,24.0713486642858,34.3554105267555,31.6686908313864,34.2266078022637
80310003034,40.4504263485765,22.8733341419729,31.90647340655,20.6702779715364,16.4828128705517,31.0659975897823,23.8533670393419,17.9447666727952,34.680058094508,38.5870808753762,23.442291244687,32.7249059189763,30.8902880587077,32.5943587524541
80310003035,37.301566556817,21.2819324612274,30.6502556006329,19.5507480641359,15.5836052805247,29.8729057433921,23.0913856202694,16.9625157361763,33.2155235336486,35.8165546695085,21.8129911119284,31.4072177689705,28.9400637276827,31.286475661661
80310003036,37.9098751647574,21.1150167456396,28.9978578671167,19.8662408838224,15.3252453240122,28.3927501291179,23.1404613715378,16.4635457865956,30.9947238366014,36.2673406345261,21.5869999901916,29.5870953400086,29.2959795136609,29.4931067932111
80310004011,34.3442606101605,21.0777504794332,33.4839915219433,18.104048444751,15.8306228486217,32.80351290178,21.4538710806476,17.1864775837254,35.7295827022177,33.3009200271306,21.6055511565931,34.1466231118615,26.8007750406724,34.0409275594506
80310004012,37.8819266203039,22.5685584398512,34.3623952490638,19.6136036508587,16.6558219469995,33.6129564716347,22.8083502113415,18.0912156433294,36.8355561374201,36.3828498936097,23.131255082332,35.0921783662983,29.1716825940284,34.9757715561042
80310004013,36.6155202808335,21.6667255825029,32.7878167427002,18.9601414217118,15.9606065745278,32.0403410558913,22.6683614051404,17.3650683600233,35.2544993981594,35.6368603299605,22.2129256194227,33.515688255631,28.4702208594115,33.3995863630955
80310004014,34.05300454463,20.6785731044598,32.416478308549,18.031189766315,15.510333977643,31.7296549303602,21.9234399629383,16.8484473476913,34.6830072997128,33.4609754147003,21.1965669296991,33.0852882514287,26.8671524221459,32.9786071975127
80310004021,37.1224015688785,22.1941382751394,33.7161656557236,19.2326869900835,16.3985895004092,32.9702432612388,22.2542749185529,17.8170950495366,36.1777224197294,35.5978685998455,22.7481063271957,34.4425246147963,28.5518080193401,34.326663987872
80310004022,43.540362385417,25.0470988107315,35.5735726166804,21.694362420761,17.9388334689359,34.7098792823127,24.491971989755,19.5006409834135,38.4237755130659,41.3855792049219,25.6678966590073,36.4146137168643,32.7780690002137,36.2804602822308
80310004023,49.3105731342806,27.5313654369932,37.6151806893633,23.9886572526258,19.2874715393221,36.6681696243782,26.8431162298864,20.9662844723949,40.7403335334639,46.6641144562964,28.2105592338942,38.5373543316603,36.7016152682723,38.3902595447164
80310004024,48.0175561589992,26.9478917132834,37.0370891904874,23.4671755222952,18.9561134441043,36.1069601080099,26.3108183109134,20.6076774757046,40.1065312012108,45.483610040166,27.6133584943994,37.9428236169464,35.8197900080934,37.7983510291636
80310004025,41.0724832926259,23.4968344357858,32.7710862296718,20.6873316274663,16.8779806014632,31.9178987509695,23.6856049856665,18.3699038786293,35.5866196212056,39.2476254354835,24.0806775562797,33.6018970130807,31.1732613353105,33.4693754037319
80310004026,38.1282764234061,22.2235085915524,32.2756154671225,19.6249879558665,16.2303607657312,31.4856678757872,23.0098595217429,17.6560587634023,34.8824561398774,36.8182556901378,22.7775161115136,33.0448449666078,29.3953448977883,32.9221461123487
80310005011,35.5841339294641,20.1466256261217,29.4542280708065,19.0658221665605,14.887311156209,28.6969462456171,23.3950249896841,16.2266616924036,31.9532711520125,34.6475212767031,20.6551171050443,30.1916485348339,28.173125590603,30.0740235008175
80310005012,37.2930237558151,22.4587946366261,32.7312617622296,20.1783734811508,16.9358132514567,31.876301873481,23.7877579639577,18.4266015643116,35.5526441374785,36.153970514207,23.0144350412443,33.5637984703805,29.3532814287826,33.4310015608924
80310005021,42.6969811771246,24.224452162754,34.7425672923596,21.7184791147941,17.4504913469695,33.849226095232,25.151263621967,19.033430448722,37.6906086470817,40.7105767070588,24.8396251358586,35.6124786756887,32.5693251552361,35.4737201775905
80310005022,45.5586191134209,26.2604152846315,36.8593589235992,23.3865917175178,19.0810663144053,35.9311241543587,26.7761340438849,20.7221106555134,39.9225496679761,43.484548334489,26.9020675559892,37.7632487193015,34.8014733023282,37.6190703663089
80310005023,44.8966074706504,26.143076797477,36.9050040423742,23.1725027817252,19.0980022769039,35.9306305756512,26.5142183430762,20.7900039573675,40.1204532840297,42.8987414992782,26.7924240127458,37.8538224479751,34.3705175236825,37.7024775875075
80310005024,35.3194210719197,20.1098076688715,28.0504031820188,18.6443914333181,14.7581754913433,27.504977077218,21.2972536609997,15.8202904778667,29.8503187328384,33.5741221313917,20.5527500051528,28.5815243022097,27.2087970744073,28.4968058235713
80310005025,41.9080674914629,23.8837845465847,33.0751846241955,21.6218926929562,17.3315088745124,32.1647011891627,24.9460066033708,18.8891232521921,36.0797956595948,40.079556443209,24.4798280844207,33.961788652997,32.1388808077497,33.8203675314875
80310006001,47.3169816982843,26.7168713384741,36.841059989464,23.1190410900508,18.8301207276003,35.9125787924679,25.8891633937994,20.4774028501821,39.9050639496836,44.8620034948614,27.3783547232158,37.7451897498186,35.296797419249,37.6009731203585
80310006002,55.476948149186,31.0783673956299,41.5645463242811,27.158103902723,21.8507152033721,40.4962327371851,30.3334903776488,23.7145815286939,45.0899995830101,52.6166495467551,31.8316406760084,42.6048410665005,41.3962979940782,42.4389049277442
80310007011,41.1950171594292,24.1168864645211,33.709885754935,21.9242283280945,17.8967513965988,32.7728556888232,26.3346341751114,19.4807045800185,36.8021011306477,40.3524149506413,24.7111109957537,34.6223401717392,32.4515736533191,34.4767956865363
80310007012,42.4553820976561,24.9312987273803,34.5459166519661,22.3206654486211,18.4046367803842,33.582239492158,26.4849488665797,20.0295171084622,37.7260678963622,41.4792000564426,25.544102565172,35.4843192845401,33.1850491173249,35.3346358312566
80310007013,39.6248731857742,23.3944823607394,32.9513256669904,21.1877164286389,17.4406375074774,32.0404974020402,26.0091888609766,18.9849278181301,35.9570746470628,39.351076520998,23.9715266832881,33.8382654817954,31.5432137490969,33.6967907994722
80310007021,46.1573083434864,27.0030140462101,37.0548016823187,23.8122788080116,19.7321966823146,36.0333522221016,27.1323455272646,21.461559731915,40.4256025142529,44.2572130471162,27.6640800349373,38.0494614112054,35.3397864314697,37.8908044574696
80310007022,49.7954231800751,28.7011591700692,38.263128681312,25.2167829438138,20.6851659329224,37.1727696582589,28.4846563837365,22.5006864123847,41.8613322588373,47.6429796063889,29.4016274276402,39.3248906700341,37.7849605285036,39.1555303171106
80310007023,43.5137844870018,25.7454135240848,35.7118325145517,22.9379032418907,19.0250974687757,34.7377186258741,26.7406297105302,20.6646849479081,38.9264251441811,42.4470815200251,26.377609073645,36.6603981501053,33.909849739862,36.5090936086781
80310007024,49.0730011243662,28.216957761716,37.8007566615046,25.0418122715914,20.3987849108344,36.726125303394,28.6021912395094,22.1907147796661,41.3470586735216,47.0904889057555,28.9062476542681,38.8472034774676,37.4518733853056,38.6802860289719
80310007025,45.9464088126807,26.6735532354342,36.2965906302863,23.7766634605251,19.4733248761557,35.2743208608001,27.316249173196,21.1869780553688,39.6700984969534,44.1566259879421,27.3267492999837,37.2920491540493,35.298986858586,37.1332647855223
80310008001,46.8966466717879,28.4169909684614,38.9366224284019,24.8553360454523,21.2220553565113,37.8329191632669,28.3715113272275,23.0591524911746,42.5788622348968,45.3409121790667,29.1029933478255,40.0113786774651,36.3661015558836,39.8399456260077
80310009021,45.8662665571269,28.7278260986824,38.903855821916,25.4169615650638,22.0414255088391,37.9653403754307,29.8777129280835,23.6567548209262,42.0009729784743,45.4765749322201,29.3444743914474,39.8177566617663,36.6593789956236,39.6719814593968
80310009022,36.1777559714261,23.6298693355885,33.3491709673527,20.5215759378334,18.489371027501,32.8615650037659,24.4231831067757,19.5145127840767,34.9582790551525,35.9320749033728,24.0668324386885,33.8239884051548,29.263647479852,33.7482508578565
80310009023,35.1662518849521,22.8634558836404,32.6845767823974,20.3086443806679,18.0337777543594,31.7568370113895,24.6945315823654,19.5696154784182,35.7461340240714,35.3972204810332,23.4063169328804,33.5879845622712,28.8916620822546,33.4438830950324
80310009024,34.4004424237324,22.8920021936449,29.9479353510813,20.9092043841441,18.2275566327349,29.4190709892477,25.3872772112236,19.2142741282032,31.6931968645293,35.0718696847409,23.2960731538088,30.462929095997,28.9421984259602,30.3807830752138
80310009025,41.590602961981,24.8091826541319,31.5715304664151,23.3624913175411,19.6310479337414,30.6500191892818,27.7750251704279,21.0693757029154,34.612533570903,41.8657208245449,25.32485847012,32.4688731081985,33.6484600686237,32.3257390836996
80310009031,40.2873447245456,25.7937985143666,35.9088350409592,22.8283156060554,20.1028017719973,34.8719530978818,26.9873087975643,21.8003265983335,39.33056333244,39.9492088321811,26.4006636735069,36.918522502314,32.5130444900866,36.7574684933987
80310009032,39.2529478829243,25.2486936261295,35.3231539687513,22.2990839095221,19.7205832039188,34.3047663144115,26.271877913236,21.3904227748961,38.6838507884943,38.8636121889231,25.8441757267544,36.3148321942719,31.6718804736514,36.1566508164823
80310009033,38.3498343022227,24.7657266964944,34.7955269824055,21.8517577179593,19.3860926878137,33.7957347080109,25.8557832856716,21.0285306336276,38.0948587276827,38.0585961020619,25.3503190833277,35.769097532221,31.0289928519789,35.61380448758
80310009034,44.1984292145687,27.9130597582532,38.1446394432839,24.7724314062012,21.579049075238,37.0320114849357,29.1792490032053,23.3874214029413,41.8163308912739,43.7329719041158,28.5649666162759,39.2280863160906,35.4707703820227,39.055267033896
80310009035,49.5040230241054,30.7470074242896,41.0359742381704,27.3210892532918,23.5075567891375,39.8235404075012,31.8323624220954,25.4606753570284,45.0370267858081,48.7019231939482,31.4592190556411,42.2166093574549,39.3398494733602,42.0282876972336
80310009041,42.2878017514266,26.7961865668698,36.9731246390478,23.8867474480133,20.8071377935726,35.9006350312316,28.6989234280714,22.5568828644362,40.5123588381623,42.2704302284759,27.4241638811864,38.0174858767711,34.2859757139968,37.8509010963032
80310009042,35.0863109351884,23.2659857482392,33.678069006488,20.8983761879246,18.6704882397054,32.7169225486022,25.8178656695526,20.2559313385956,36.8498688909025,35.6783252966658,23.8159990958167,34.6140073102958,29.3702195223329,34.4647169390721
80310009043,36.8971608070311,23.4186526494383,31.2333142598749,21.5234116736989,18.4275662076532,30.1959407392896,26.5988809011059,20.0256190208108,34.6566647656082,37.5249825883368,23.9701495181392,32.2434804060494,30.6361089925432,32.0823500427055
80310009044,36.1943797834232,23.817450008227,32.812678096364,22.0028302173862,19.2272421083719,31.7481538247572,28.0868975645688,20.882020275932,36.3256265486383,37.6849434712863,24.3757150073111,33.8492829061258,30.9922627591661,33.6839353439713
80310009051,43.9110401638668,26.1149196729967,35.60082680075,23.0102371035145,19.3085055321968,34.6427220717624,26.6833123992091,20.9332977516975,38.7625889273505,42.6861168844807,26.7358215002636,36.5338031516085,34.0726766377678,36.3849852378678
80310009052,39.5545063797405,24.0821636912845,32.12564364419,21.4907799710845,18.2608001280707,31.5626571151803,25.1112440533629,19.3599344047823,33.9835088976996,38.9731666959174,24.5642814920762,32.6738646283125,31.2824242750263,32.5864185713456
80310009053,38.4644550301955,23.7872770954384,32.0821092821729,21.3146940636966,18.1556985032224,30.9304661468602,25.5625811327281,19.9423816515424,35.8825514868985,38.2605499216695,24.3933337399897,33.2035480741625,30.9005700370724,33.0246687475235
80310009054,38.4982433143658,26.1167261064108,36.875481132983,23.3711809577945,21.1681073849014,35.7457616964331,28.4652318175481,22.9787633445354,40.6035747537531,39.1175486695201,26.7332891232561,37.9755712228421,32.3630511898071,37.8000972015028
80310010001,37.4467581241798,24.2383851925112,34.2208001840036,21.3997074050458,19.0084720535644,33.2412156043039,25.5207583374498,20.6215289520076,37.4534461883391,37.3807739753892,24.8115818680822,35.1746930298215,30.4369994605162,35.022538751617
80310010002,41.9768693253771,26.7826354728085,36.9639403275094,23.6255807762896,20.7922825106641,35.8896752895243,27.6609666685684,22.5443445822112,40.5090334767958,41.4907044914789,27.4112325055372,38.0100304308882,33.6885303154285,37.8431698811794
80310010003,42.6456319269252,27.1429836574717,37.3437299657083,23.9536992054028,21.040959488947,36.2562369551818,28.0244477916119,22.8121406287685,40.9324756524757,42.084926916571,27.7793162031687,38.4027011093089,34.1771764601277,38.2337859206687
80310011011,40.6838480276363,24.8339144604013,37.8206689156725,21.2506900732752,18.5186061344537,37.0065984862895,24.355856328684,20.0815307470357,40.5071153699432,39.0377802091815,25.4440538315826,38.6133885793675,31.3320436596942,38.4869428378182
80310011012,33.5378384492467,21.6672019706076,35.1450377259748,18.4384461632171,16.8695513772659,34.3822872557349,22.1093834460555,18.3387397278377,37.6621274301452,32.9729571050876,22.2124220114033,35.8877834079548,26.7646562909017,35.7693089549524
80310011013,34.1703137921702,20.9365719580518,32.9192350748556,18.0260821585464,15.6936550063943,32.1299604232098,21.7981323719211,17.1609329642523,35.5238550350311,33.5033721234327,21.4676939775967,33.6878092839566,26.8744751115176,33.5652149542633
80310011014,36.0842170799881,22.1680166545748,33.9972713761811,19.1432458387394,16.6711857596211,33.2327788216446,22.7302708813247,18.1098091670219,36.5201099885696,35.2612707543138,22.7187603450347,34.7417134525121,28.3047511385915,34.6229684097268
80310011021,44.4232232385579,26.4919714545607,38.670391742204,22.693077585303,19.4120234432734,37.7792938962077,25.6890956863395,21.0605349873909,41.6110299995098,42.4558542099058,27.1404077434622,39.5381186111591,33.8153126800266,39.3997085622701
80310011022,38.6934636056742,22.5142293617459,34.9635984789804,19.1650812057643,16.1452557496339,34.1136023948949,22.255374887631,17.7256437481415,37.7686002132487,37.0362848360106,23.125213812675,35.7913015690301,29.28755113377,35.6592756640385
80310011023,49.6166169987093,28.8217120406528,40.7863537905469,24.8595500283686,20.7553385277086,39.8198624133847,27.9620234718767,22.5147759679889,43.9757920007379,47.238919362882,29.5238974845622,41.7274968315106,37.4192774654592,41.577376259045
80310013011,34.0965003782207,23.9147492565163,33.7769659110609,21.2950858849747,19.7399128111675,32.8241807394802,24.9970254321727,21.2912049996138,36.9211734064918,34.2206644597287,24.4436934063193,34.704762221463,28.6523190387742,34.556770569624
80310013012,31.2236547939467,20.9504876000562,30.8940197147617,18.3154457784328,16.73124455363,29.7146116325757,21.3528820170406,18.5350536649565,34.7860867229299,30.525559541587,21.5360760725086,32.0424952575697,25.3543855327518,31.8593033319592
80310013013,30.3881877351037,21.6368900686273,31.465505936187,19.2360181936485,18.0105950757804,30.4603455570091,23.0960251955497,19.5982151449281,34.782552519813,30.7982055163449,22.1563425102951,32.4443038005748,25.8796091601617,32.288176953396
80310013014,34.2267719041739,23.310048483405,33.675216043717,20.8171231602939,18.9134300977725,32.770160974978,24.5379202726877,20.4337900825452,36.6619133767429,34.2812917926273,23.8409394520126,34.5565340769244,28.4657767824457,34.4159561180906
80310013015,38.2606149518462,25.108726313104,35.2377022811683,22.1217054098901,19.8417056623565,34.1630800351886,26.0579299574284,21.5728443908414,38.7839742229962,38.0051628197455,25.711769819086,36.2841402239859,31.1113532847276,36.1172241908347
80310013021,36.9675928805598,25.8535119507294,36.3565407195864,22.9654924128036,21.2964331988572,35.3162097720048,26.6659770979882,22.9810357779818,39.7896507854035,36.885128911402,26.4274796645494,37.3695867278088,30.8710478256884,37.2079970012009
80310013022,34.6419239881642,24.3123660296184,33.9366938797324,21.489805271898,19.9993202702785,32.7047675744667,24.1146544537489,21.8582889006847,38.0020719296542,33.6800368428817,24.912561185092,35.136310241117,28.4816051391732,34.9449609062426
80310013023,31.8691884997286,21.9602598723663,28.4172237405333,19.7434556802164,17.9667517686738,27.1753367746587,22.3555048637478,19.7198879941286,32.5154721422196,31.263160009389,22.510464424088,29.6265395225615,26.3078272632704,29.4336430449933
80310014011,30.31935126303,21.3696734843337,32.5007081130968,18.4394336580456,17.4684605680667,31.1947674749331,21.5915152200779,19.4454916661959,36.8103347378377,29.7970644531448,21.9904445488527,33.7723976206931,25.0368411485746,33.5695519866402
80310014012,28.9527066525208,20.6542479924326,30.6851394727603,18.0805616477977,17.0957975863497,29.2993993650236,21.6501437809917,19.1091980669386,35.2581057231027,28.8283267347462,21.266455611299,32.034535535465,24.3779347040141,31.8192950240879
80310014013,33.3434329605773,22.860550949599,33.1154429059262,20.0013556102614,18.4911951084258,31.8997342462282,23.5305535105715,20.3534574962422,37.1273024458281,33.0339116824344,23.4660519968887,34.2992669647332,27.4773134409612,34.110436640679
80310014014,31.8857103393922,21.9159079318829,32.0260131243222,19.2178752585688,17.7725381359467,30.8430945426128,22.991841908589,19.5849064682738,35.9296648414506,31.8653855488485,22.502434305252,33.1779070961767,26.4902032638496,32.9941699011406
80310014015,30.5583459546673,21.0949690942987,31.1841318511227,18.4325270594314,17.1231817671723,29.9077500019196,21.9166451833449,19.031946981007,35.3962139626006,30.2733299406076,21.6972083475043,32.4270378132193,25.2952120345128,32.2287834072155
80310014021,31.0681358273827,21.4548972646835,31.6152497644291,18.6939244886172,17.3969625602979,30.3165348503367,21.8365364362148,19.3361992401303,35.9010313751388,30.4512846160221,22.0669853875547,32.8799030582667,25.5124703420592,32.6781797620428
80310014022,26.7000493288382,18.9012051564121,27.2051990903163,16.8075512465684,15.6248717556861,25.7846757319514,20.2195002481084,17.5997733608903,31.8929506675117,26.8024752484957,19.4905372211668,28.5884661373301,22.6323940180027,28.3678229067774
80310014023,30.5845177434899,21.1638598188,31.2684459562183,18.4248853282069,17.1759825577833,29.9876271493857,21.9355960890082,19.0908807408826,35.4951701043817,30.3485698438632,21.7680691734479,32.5156725070907,25.323392251142,32.3167289292691
80310014024,29.0596703227252,20.2018649229235,30.2181815697046,17.5293232745647,16.4158582259153,28.8737532290426,21.2768488117529,18.3905716987141,34.654818276347,29.0693422140712,20.8123751821768,31.5273493561814,24.2337961557785,31.3185256078189
80310014031,31.4267155752752,21.8113070673293,32.7185711994533,18.8665909437372,17.6639104832668,30.7674188166689,23.8637691619194,20.3562852222452,39.1574077070589,31.8906107459822,22.5967600859932,34.6185503718584,26.5119216067285,34.3154870237599
80310014032,30.6293740074181,21.1773656674932,31.895833773398,18.2935601813445,17.1081540587371,30.0644692595334,22.6756995033849,19.6575838676099,37.9393682480229,30.6715753736982,21.9275551000101,33.6791667740008,25.5675522664614,33.3947095137388
80310015001,35.9862266534952,24.2273063587318,39.2442522727348,20.7706524425464,19.3041088094057,38.6188105685794,24.0123489920948,20.6748094129754,41.308220681162,35.0111962583927,24.7622517704043,39.8532904093425,28.9451060866323,39.7561434829547
80310015002,38.1051647633222,25.1707952035512,39.3894454358262,21.7610349193753,19.8748726093179,38.7132819717219,25.070289998393,21.2886454329217,41.6207965266981,37.0463614680666,25.7226322427377,40.0478750440283,30.4957127872893,39.9428497445686
80310015003,41.5645444736919,24.9463354342283,37.1881406339053,21.3006801708173,18.397023170793,36.3343686321998,24.3070634416439,20.0046058927552,40.0056029614287,39.7556577920347,25.5655429250616,38.0195206099316,31.7319864695469,37.8869082093663
80310016001,37.4596271731508,24.1111131143751,34.0660276312144,21.0735064024809,18.7765277759454,33.5600922018941,23.0422647242169,19.8617712226616,35.7356232719968,35.8121868905875,24.5693917621688,34.5586938046881,29.346896297609,34.4801092274484
80310016002,36.6437188492492,21.8016218763702,34.677083225605,18.1872591141728,16.0053447907568,34.1935228003839,20.5379555058768,17.1735043771409,36.2728409670393,34.9135527533984,22.3062186446794,35.1479612280745,27.5706215556743,35.0728520552757
80310016003,44.5812032964172,26.4606628991924,35.4690483536973,22.9178121952368,19.372314520611,34.8536601434088,24.5146062618499,20.6062025255952,37.4998400590081,41.928153522477,27.0000930747163,36.0682966711574,33.4854438189952,35.9727113068179
80310017011,47.9522381080145,27.2607149284342,37.6508795194505,23.2699729408448,19.2052269577493,36.8559638990918,25.3832084203524,20.7186976865718,40.2741147736478,45.0864421506937,27.8991461834687,38.4249467506042,35.4229654049763,38.3014762356986
80310017012,60.0370386143068,31.9583690571771,39.4809676627349,27.617741810436,21.361599873585,38.6244031394835,29.0790781647014,22.9357424162259,42.3076453595122,55.7404299524262,32.6731042682505,40.3150669203624,43.1185721354676,40.1820207705233
80310017013,53.6009151813702,27.9187051972945,36.4557955202451,23.5368690966899,18.0845426558571,35.6347613483119,24.9888206389736,19.6234448013342,39.1652224450099,49.6207607291723,28.606655132884,37.2552962872123,37.9368414115515,37.1277689001948
80310017014,55.7248977936934,29.8451023020833,37.6738223206937,25.5475580441074,20.0630396898761,36.8691910500693,26.9635892977407,21.5612789569379,40.3291193882987,51.7333922076191,30.5195780045094,38.4573503880765,39.9923593357901,38.3323707867846
80310017015,66.912507763182,34.4559409740421,40.2885191192037,29.7142022642206,22.360887807564,39.3582127584921,30.8426953843554,24.0120018383848,43.3585461511567,61.8323739883705,35.2246754821244,41.1944261743901,47.3254448500321,41.0499260508106
80310017021,60.6309627991568,30.766199654071,35.3716769160259,26.3143063497065,19.5219490903135,34.6825631294374,26.465142493497,20.8335534345173,37.6457642944029,55.4835746591942,31.4268930242365,36.0427171963688,42.2234965753886,35.9356803840588
80310017022,61.8365523577845,32.8602225359817,37.1549695302129,28.6150698099305,21.9738225412403,36.330656557623,29.4064172472011,23.41700016876,39.8752165536821,57.3156122498596,33.5385717854104,37.9576631041658,44.2934129161939,37.829626436421
80310018001,60.738229591032,34.637503520627,39.7395052368062,30.5421366092616,24.7720954391631,38.8712088403104,32.0577264719199,26.260559302946,42.6048983175869,57.1674010343194,35.3001583006967,40.5850286738132,45.1263734266332,40.4501602671292
80310018002,58.8679470373272,34.9582411879114,42.2430649675262,31.0564757381602,25.8533785516468,41.1285076709302,34.0140091130085,27.6633035761056,45.9211232650022,56.4728360252671,35.6805595359101,43.3283905774934,45.1028169784408,43.155271620238
80310019011,49.2643928935575,28.8323405931002,37.3251137609263,25.1281892943284,20.9330489583381,36.3009955853085,27.9282658313138,22.6365566926416,40.7047213997002,47.141360349055,29.4991736643267,38.3223722123541,37.3655520920637,38.1633007395723
80310019012,58.3835059556691,34.280668791762,41.476103344922,30.3373688840199,25.097865373877,40.3960951668203,33.0873714960069,26.8681262770168,45.0401489556242,55.8126691885132,34.9958496018898,42.5277859620901,44.4052288810523,42.3600333573642
