"","Id2","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
"1",80310001021,47.1364735745916,83.3433058116219,44.9929926936857,53.6931318978399,37.0777130433379,37.0777130433379,58.0446425014627,77.4785694980076,32.8053970948219,58.8281012504524,77.4785694980076,32.8053970948219,54.4255873060866,36.9203749816668
"2",80310001022,46.7537259685949,87.3478645726367,46.3134862486787,55.4402383318245,45.9278962662639,45.9278962662639,55.6067041755432,78.856740581845,28.6754921345801,56.5670571878343,78.856740581845,28.6754921345801,53.5919314159492,37.3980916960257
"3",80310001023,42.6272942070291,75.0521220346106,42.3540059486746,50.5540719907944,27.7373582025457,27.7373582025457,49.3513405310273,67.7352110222109,24.6722472572792,50.5191540387261,67.7352110222109,24.6722472572792,48.2629651918942,29.8589646664447
"4",80310002011,43.8993401591637,85.0047834623009,42.6537237645522,45.3202231073718,29.4941885469612,29.4941885469612,50.9809951793576,76.0945677796831,26.2599730384782,51.8282605728409,76.0945677796831,26.2599730384782,48.0072047546835,31.1669645971175
"5",80310002012,50.9641610837625,88.8599097816269,50.7248033057568,55.3208834761335,53.391553985388,53.391553985388,65.312588719041,85.3615964930269,41.7390561600503,65.9146971683385,85.3615964930269,41.7390561600503,59.3780826118189,46.8986174028113
"6",80310002021,51.1381556668686,92.870871468352,47.441631023171,53.287210458092,52.0467098905582,52.0467098905582,65.0849035077389,88.1346326824977,40.8237354117708,65.5352007614827,88.1346326824977,40.8237354117708,58.7613675985456,45.2839529343177
"7",80310002022,49.4408827210659,91.5899508970864,44.8572877711301,51.6587997458607,50.456340700839,50.456340700839,59.8745624497626,83.2376447094741,31.280999484855,60.4920782251149,83.2376447094741,31.280999484855,55.366580785451,39.4689068604198
"8",80310002023,46.1692831755161,77.4329246800972,44.3737995762452,58.3704943931951,34.8564328067142,34.8564328067142,58.144578108921,72.3580477385235,31.4693856680388,58.5318397872496,72.3580477385235,31.4693856680388,55.3040488662204,35.5422509297593
"9",80310002024,44.763056485433,80.410796975733,42.3415863296667,48.8450719203214,33.9271165797312,33.9271165797312,54.1339571477772,74.0627792534434,29.9456569229196,55.0138105447759,74.0627792534434,29.9456569229196,50.6889740245768,34.0400041888092
"10",80310003011,45.3501864222572,76.5443206332359,44.4004545085626,49.4398975257325,42.374530826306,42.374530826306,59.8804024122083,74.2234346508775,37.6548395622103,60.7148554225618,74.2234346508775,37.6548395622103,53.8463354456899,40.5211661148223
"11",80310003012,42.8635728079699,73.452617225105,43.6370994252263,48.6833431651087,39.0181033890589,39.0181033890589,56.839302919802,71.1136437518036,35.8970123202631,57.6786170280014,71.1136437518036,35.8970123202631,51.5162089802205,38.6123068637028
"12",80310003013,40.6756082223464,69.8371480931628,42.7165653380066,47.7866223161167,35.3430893098628,35.3430893098628,52.9427783801853,66.9106338841848,32.4687168497097,53.7349463927356,66.9106338841848,32.4687168497097,48.784988827846,35.7492720868222
"13",80310003014,39.5442543622318,76.2179033933056,46.9303709298558,45.3401811226156,36.7600671383299,36.7600671383299,49.8565683985424,70.4982271537525,29.3282396528403,50.7026310070598,70.4982271537525,29.3282396528403,46.3609087226124,35.5867293434666
"14",80310003015,40.829043043732,71.7873704926796,47.5448852226116,47.1783919213796,38.9491009636425,38.9491009636425,50.2608319825303,67.0533988843207,29.3155795397165,51.2222153380425,67.0533988843207,29.3155795397165,47.3726205714211,36.2812863164218
"15",80310003016,40.3061228389447,71.4709056149581,44.4671970087395,45.3587377588177,37.7516203683223,37.7516203683223,51.0127218550581,67.1773253525918,30.1079059802916,51.8772816945044,67.1773253525918,30.1079059802916,47.1387160368312,35.6086573344112
"16",80310003021,41.9408454293305,74.7658415264731,48.7492677988737,44.8601588518488,43.7967815915203,43.7967815915203,55.3047102878403,71.4851167280522,34.5019438279337,56.121089543067,71.4851167280522,34.5019438279337,49.5567010280216,40.3874842615653
"17",80310003022,42.9685043859401,71.2403770595255,49.6670639459204,43.4220116486638,47.8814700589652,47.8814700589652,58.1293301889164,69.9595609124941,37.4500124534511,58.9585414266061,69.9595609124941,37.4500124534511,50.8695969125316,43.1121397279469
"18",80310003023,39.4367913795646,64.4144107677953,48.6115040212178,41.9671458582387,43.1491422828766,43.1491422828766,52.8343542602671,63.2833187771115,34.0491125319762,53.9453520832781,63.2833187771115,34.0491125319762,47.0459108953371,39.9647178420117
"19",80310003024,37.8814537467399,64.9396797340547,47.6336573555625,40.3664607920689,37.9580026736902,37.9580026736902,49.8039814016113,62.3709253354924,30.8219052414154,50.7324465568215,62.3709253354924,30.8219052414154,44.6960856243104,36.8088676280209
"20",80310003025,37.8464741206847,67.1864617314687,47.1047250989711,41.9258612050717,37.3652744667503,37.3652744667503,48.8352322288906,63.7313495162934,29.8851031901581,49.7841574782586,63.7313495162934,29.8851031901581,44.5979312582264,36.0600514865094
"21",80310003031,44.4939955715323,71.1648263615502,50.433002549731,47.134644005361,51.7326240480066,51.7326240480066,60.8626143410103,71.0339290117412,40.2190046493797,61.6161860126235,71.0339290117412,40.2190046493797,53.5268599826317,45.6509089741242
"22",80310003032,52.0510908077755,81.1195674878701,52.6330955393851,52.0020945525706,65.24009675377,65.24009675377,73.2857161370908,82.5952355562147,49.6203512627897,73.8733750062977,82.5952355562147,49.6203512627897,62.8030691259337,54.2784737046836
"23",80310003033,46.3581251423986,75.1480849569623,50.87165428797,46.4921253802436,54.116622501264,54.116622501264,63.6591034281469,74.8086461011965,41.9042733995671,64.3768316091984,74.8086461011965,41.9042733995671,55.2215463899969,47.199205897092
"24",80310003034,44.8121552193481,69.7241875575999,50.7410886586676,47.6443558332731,53.392615425706,53.392615425706,61.8906837978908,70.3990570597111,41.3937073625777,62.6742343446287,70.3990570597111,41.3937073625777,54.2553572987852,46.7302797023823
"25",80310003035,41.6480022304952,70.7536612595937,49.6197732426304,46.2933470253364,47.6558158312603,47.6558158312603,56.7950183168603,69.5250956857534,37.3091289854466,57.6672725057337,69.5250956857534,37.3091289854466,50.6009100196064,42.9734617611959
"26",80310003036,44.096672947159,72.574667144947,46.7858141978134,44.0496950703902,44.6558786124392,44.6558786124392,60.0859067195964,71.6329971558111,38.9053412985472,60.7737188775998,71.6329971558111,38.9053412985472,52.2514984036863,42.3130938518368
"27",80310004011,44.1192333285476,81.3837094438542,48.9184425107165,45.1348590337273,44.4618944350539,44.4618944350539,57.1793136352328,76.8072601778556,34.9844277048158,57.7978272428257,76.8072601778556,34.9844277048158,51.0578083100833,40.8372980888505
"28",80310004012,46.0544014500742,81.5356901445511,50.0957395664019,46.5799204262664,49.9900935593157,49.9900935593157,61.5753743931353,79.3429541277351,40.8794323078017,61.9892056589036,79.3429541277351,40.8794323078017,54.0497254820949,45.4611744353302
"29",80310004013,44.4113348938601,75.4605246619443,49.4312842458327,47.4627270593043,46.8415135819536,46.8415135819536,58.4906559445684,73.6399206412842,38.4402067126465,59.2469012618077,73.6399206412842,38.4402067126465,52.4029047898851,43.2883028132698
"30",80310004014,44.2131200146854,77.3105394406755,48.4439176711917,46.7551027873676,42.4529366263142,42.4529366263142,56.2095367361449,73.6921308543285,35.0640994496112,57.0195013419193,73.6921308543285,35.0640994496112,51.0493152200293,40.2562632991821
"31",80310004021,45.4468366910935,79.6483079009162,50.0159375248012,45.280571257432,49.5887518346817,49.5887518346817,60.8908114769259,77.7448733428663,40.546472794564,61.2738791169719,77.7448733428663,40.546472794564,53.2230246356058,45.1744087371527
"32",80310004022,49.7128646362509,79.5622945205235,51.7830918153974,48.5296917699083,59.6431368222082,59.6431368222082,68.6747447353337,79.7796590860373,45.6941444484043,69.170973311358,79.7796590860373,45.6941444484043,59.0220686132127,50.7036293836035
"33",80310004023,55.9748516864912,82.6534122407915,53.0659672718039,53.3697599939393,68.4165437605477,68.4165437605477,77.7328100016704,84.6561405847604,51.7489943641151,78.1507972102325,84.6561405847604,51.7489943641151,66.3070547230834,56.2451249401455
"34",80310004024,52.7466295488611,82.0010515910757,52.8748482848465,51.9517581975642,66.9899064960007,66.9899064960007,74.539948292538,83.7672513556656,50.8134832675835,75.0272942519851,83.7672513556656,50.8134832675835,63.5664075727371,55.3729303290035
"35",80310004025,46.868216202095,73.5814433010345,51.1013599014241,47.7556632969533,55.5151240701933,55.5151240701933,64.6019327928266,73.9877070472355,42.8620919113741,65.2141373418662,73.9877070472355,42.8620919113741,56.1099874084353,48.0851669485914
"36",80310004026,45.9689161179179,78.2006884757498,46.5988868135512,46.7791392942327,43.7213312619522,43.7213312619522,61.0358263139093,75.8881389818955,38.6522672140065,61.7414986975428,75.8881389818955,38.6522672140065,53.8813451059007,41.9061881258791
"37",80310005011,41.5293444763977,68.1926160562082,49.0730030542787,42.23716395682,41.1751919633259,41.1751919633259,55.5939295164186,66.7115925297175,35.280684571979,56.5865772243399,66.7115925297175,35.280684571979,48.986753793494,40.2023910403907
"38",80310005012,44.4636139867825,70.8689066914882,50.9535138841754,42.7921373735497,54.6686904418394,54.6686904418394,58.5504164449261,70.5240340993471,39.5562713294474,59.4016406653223,70.5240340993471,39.5562713294474,51.3019521176452,46.1836867462274
"39",80310005021,49.1110056415479,77.6414729900957,48.8106841931615,47.351151663786,55.0846323017814,55.0846323017814,67.70790144278,77.9525218940033,44.7738441787145,68.2333334357322,77.9525218940033,44.7738441787145,58.1008480459615,48.360751213093
"40",80310005022,51.2538319659328,80.1281755089958,49.4626244157514,49.1084126511047,57.5420337019769,57.5420337019769,70.9007204944432,80.9187702188753,47.3151350009128,71.406938875078,80.9187702188753,47.3151350009128,60.6674759966397,50.4087320298885
"41",80310005023,52.1958115580001,79.7873656339708,49.7302234549705,49.4616469194704,63.7377391417826,63.7377391417826,71.3160890053675,81.6157577965051,49.6512577916603,71.9648553789986,81.6157577965051,49.6512577916603,61.2346007154592,53.1926195450184
"42",80310005024,42.0954140095958,70.0293726548592,46.2142152357266,41.5739689035291,42.0627789161394,42.0627789161394,56.6906922422384,69.2557814684525,37.9031949580952,57.4549239410314,69.2557814684525,37.9031949580952,49.4537497740987,41.0208460170141
"43",80310005025,49.3057997214553,77.333019587183,51.9008475290942,47.6249727899598,60.3957234149631,60.3957234149631,67.0540238655445,78.3499739682333,46.4168165260803,67.6473006739033,78.3499739682333,46.4168165260803,57.9080242627157,51.2825509990545
"44",80310006001,53.9628122826393,83.2064149642864,98.6167082197181,51.0002138905173,70.8657714524154,70.8657714524154,75.8430712424334,84.9386747011691,52.8967783063032,76.5936393875686,84.9386747011691,52.8967783063032,64.3499342007897,68.819009071185
"45",80310006002,62.7005726509054,89.1374743925451,55.23848155607,59.1399403185971,87.812663913468,87.812663913468,88.373533123097,94.9847139273207,64.673699562274,88.6222172026298,94.9847139273207,64.673699562274,74.7090658238073,68.0996361485215
"46",80310007011,45.6966787435965,70.0174637207739,52.2735633699592,44.8318626298019,62.8599856362497,62.8599856362497,61.8563103469182,71.9386978608057,44.6230149556137,63.0675826531422,71.9386978608057,44.6230149556137,53.8631085933647,51.0948947293591
"47",80310007012,47.0763344787231,71.4435340298429,52.7710364349768,45.5269063207949,66.2311510462008,66.2311510462008,64.1045714479093,73.8782359028917,46.6619934949156,65.2580145680218,73.8782359028917,46.6619934949156,55.4914567038623,53.0815436177522
"48",80310007013,44.8541153830661,68.0092032762862,51.5654632858893,43.2697565143401,58.1822680675461,58.1822680675461,59.2133064685299,69.9627653074337,43.5809512045546,60.7138408097285,69.9627653074337,43.5809512045546,52.0127547939161,49.2274084406362
"49",80310007021,51.4212177977629,76.9186444152429,53.6987456570032,49.2669365031287,70.0550508241083,70.0550508241083,70.4929007263015,79.2369723278209,49.4015361106145,71.2365996380426,79.2369723278209,49.4015361106145,60.6044136663089,55.6392171755851
"50",80310007022,53.2777429253905,77.9673977590535,54.9436311384426,51.724798310139,80.5761308206233,80.5761308206233,75.7042368504707,83.4022188210808,57.5633818622479,76.3870752942321,83.4022188210808,57.5633818622479,64.2734633450581,62.6616314208904
"51",80310007023,47.6731242263406,71.7374891903581,49.6828425381316,45.5488945852041,67.9354268881437,67.9354268881437,65.7315592095351,74.5138356436466,47.5482630262057,66.7671546998644,74.5138356436466,47.5482630262057,56.430183180236,53.1786988696717
"52",80310007024,52.6853118337039,76.7271754300493,51.2167965792305,50.5512506982813,82.047983593021,82.047983593021,74.3595301811178,81.8145615886325,55.9216472918257,75.0290897000897,81.8145615886325,55.9216472918257,63.1562956032982,61.2770186889757
"53",80310007025,49.5323115290188,74.0174152895634,50.3041209475881,47.6269008384687,73.064503515175,73.064503515175,68.9941246405535,77.5875057342476,50.7365573614833,69.7332231424494,77.5875057342476,50.7365573614833,58.9716400376226,56.2104347964324
"54",80310008001,55.6311094635973,79.5038653505092,51.7830918153974,52.3541508239491,100,100,75.8387572220605,85.1838344055592,58.8922928918017,76.5008393493081,85.1838344055592,58.8922928918017,65.0812142147287,67.3919193997502
"55",80310009021,53.9051811881051,75.1290180480569,52.0359179925629,51.0049258130496,76.9632325841462,76.9632325841462,68.0378210379448,80.2566460666163,55.173090373494,69.2995010786157,80.2566460666163,55.173090373494,60.5618572794288,59.8363328309243
"56",80310009022,46.0628499215031,68.1989871242443,49.761848397545,42.5433798311742,59.4061739637404,59.4061739637404,59.9083575472544,71.5323425215298,46.9669667348837,61.1942268548796,71.5323425215298,46.9669667348837,52.4272035387028,50.7754889577632
"57",80310009023,41.3536219707885,61.3685920029867,40.7958752061949,37.1454838918509,52.3048736639361,52.3048736639361,50.3376260691402,63.1612820263383,39.2090121053966,51.8124535857645,63.1612820263383,39.2090121053966,45.162296379386,42.879693270231
"58",80310009024,46.3612379418083,68.5808219632174,49.8569044377737,43.6616888919733,60.1551856260562,60.1551856260562,60.4850372808971,72.0376572777911,47.4777393703287,61.9324685161504,72.0376572777911,47.4777393703287,53.1101081577073,51.2418922011218
"59",80310009025,53.6499202203113,73.4940860369633,51.4987766284146,50.481469494769,72.1346443383299,72.1346443383299,70.4565207627298,79.5059234642058,56.4037937026978,71.7550217804257,79.5059234642058,56.4037937026978,61.5857330645589,59.110252093035
"60",80310009031,46.6902200132549,68.1843890252226,50.1917543782387,44.6828003759624,73.0571797311737,73.0571797311737,58.2379003987014,71.2659004284206,46.3632070325857,59.4647495736257,71.2659004284206,46.3632070325857,52.2689175903861,53.993837043646
"61",80310009032,45.014919439082,63.7661735087804,50.0478354433304,43.3138477021922,67.4426736622967,67.4426736622967,56.6932423265727,66.9643946403816,44.2276392929427,57.8361383528174,66.9643946403816,44.2276392929427,50.7145369551661,51.4864469228781
"62",80310009033,44.7641200021725,67.7704990514912,49.3686931989326,42.1188218193674,65.1488238609082,65.1488238609082,58.7460168202213,70.9695812269649,46.3947472297726,59.9716489034637,70.9695812269649,46.3947472297726,51.4001518863062,51.8267528798465
"63",80310009034,48.1200830609865,72.4068531090237,51.1672758699385,46.4571856821076,74.4492824991503,74.4492824991503,61.4647026060044,76.1864967164502,50.3927357321684,62.749737019731,76.1864967164502,50.3927357321684,54.6979270922074,56.6005074583564
"64",80310009035,57.7777491483286,77.4655196969239,52.788317167218,54.8430280702105,84.6489802851914,84.6489802851914,78.0927898222772,86.1518886800138,65.0932489781575,79.0285357872301,86.1518886800138,65.0932489781575,67.4355257070116,66.9059488521811
"65",80310009041,50.3832163232726,71.720091496873,50.9207463519782,47.2437949806769,67.3713988402167,67.3713988402167,66.3329000730522,76.7369452328888,53.0059046368135,67.693944791206,76.7369452328888,53.0059046368135,57.9134640420519,56.0759886164555
"66",80310009042,41.8086621248744,59.8551956391289,49.0575140610652,40.7168277675951,55.9511918952082,55.9511918952082,53.6349944490026,63.1173139936401,42.2133598279957,55.1707721616201,63.1173139936401,42.2133598279957,47.8328141257731,47.3588564030662
"67",80310009043,45.0888642049478,53.1151743472307,49.4626244157514,43.9148667554254,60.6691300117171,60.6691300117171,57.600022130677,58.8154845777757,44.4500498525165,59.0504069224677,58.8154845777757,44.4500498525165,51.4135400033795,49.7579635331254
"68",80310009044,50.0869356858314,69.7449030045931,50.1917543782387,46.9162142072888,61.3744179172744,61.3744179172744,63.9474443172416,73.6099035300392,49.113210292609,65.7155101013334,73.6099035300392,49.113210292609,56.6665260779238,52.4481482201828
"69",80310009051,49.516656679585,72.2755952802862,53.645582971714,47.3807499568351,87.7088425969034,87.7088425969034,67.1035418991832,76.9226048120582,52.503390424278,68.1463127958284,76.9226048120582,52.503390424278,58.0368153328579,61.5903016042933
"70",80310009052,47.9742437149866,69.992686339685,53.0485500347761,45.5310365155979,81.4746607954808,81.4746607954808,63.7845271578569,73.7860896684524,49.1692831925399,64.9815688324889,73.7860896684524,49.1692831925399,55.5678440552326,58.2154443038342
"71",80310009053,49.3661261983792,69.3774825960732,54.3068198626512,47.6755811128904,84.0220714777178,84.0220714777178,64.9594673030428,73.3829958733354,49.3883951058559,66.2194145515882,73.3829958733354,49.3883951058559,57.0551472914752,59.2764203880202
"72",80310009054,52.5707262823766,73.1720056955384,54.8702874040655,49.8305928938018,83.5207539968121,83.5207539968121,69.4486754084815,79.0076696112915,55.9122549296007,70.6280350937583,79.0076696112915,55.9122549296007,60.6195074196046,62.5538878150197
"73",80310010001,47.8922095636337,67.4274021288505,52.7192451207477,45.2460554804232,76.537414531486,76.537414531486,61.0051324385358,70.1265093753315,45.1068118683493,62.1439211608531,70.1265093753315,45.1068118683493,54.0718296608615,54.8675708472331
"74",80310010002,51.8730234687166,71.7695137977905,54.32486049698,49.9538598470162,74.9554632559381,74.9554632559381,67.7790002245887,76.4887831015362,52.4243274467784,68.7323544041192,76.4887831015362,52.4243274467784,59.5845594861102,58.5322446616187
"75",80310010003,51.5590478298374,72.6476784265648,54.6329318096174,49.9282281070792,77.7667352085695,77.7667352085695,68.1729927757448,77.8156025303041,54.0007948278317,69.2161997053958,77.8156025303041,54.0007948278317,59.7191171045143,60.1003141684626
"76",80310011011,50.863057764498,88.9947416721737,48.3680284094463,51.0087163693343,57.8726738515566,57.8726738515566,67.6672577123179,86.819293471332,44.9389522426228,67.7363045730905,86.819293471332,44.9389522426228,59.3188341048102,49.0296516865621
"77",80310011012,46.7591965404385,85.834343481773,49.0265580662144,47.6846959784625,44.8690051183548,44.8690051183548,58.3097438906862,78.9366485217301,31.7972847914981,58.8042011954248,78.9366485217301,31.7972847914981,52.889459401253,39.3725331918913
"78",80310011013,48.8483662603807,87.8598189690117,50.2238206635594,50.3889449664632,50.6429163565497,50.6429163565497,61.5870657908981,83.3331891161948,38.6857273216362,62.013408501971,83.3331891161948,38.6857273216362,55.7094463799283,44.5595479158454
"79",80310011014,49.2227720875656,90.104012216759,49.920426526492,51.2762705517532,49.191402760236,49.191402760236,62.254989209371,85.0965923997875,38.7372003867882,62.7222303490013,85.0965923997875,38.7372003867882,56.3690655494228,44.1465575150761
"80",80310011021,53.6435955855479,88.10406494311,52.4956947938359,52.8135424111613,64.3906126024813,64.3906126024813,72.3251163684339,87.9237485126687,49.4204831264051,72.4913999743488,87.9237485126687,49.4204831264051,62.818413584873,53.9318184122819
"81",80310011022,49.6700721168643,84.6526854535379,48.3377226279787,49.9007619512407,57.6691512081358,57.6691512081358,66.3840272619351,81.9763217059867,41.3528829335388,66.6863993084276,81.9763217059867,41.3528829335388,58.1603151596169,47.178159925798
"82",80310011023,59.4339436028274,91.5714641307726,53.9300329545697,58.8087591609345,75.3838757263863,75.3838757263863,81.4210469298592,93.7046058244093,56.9648798460698,81.524059230708,93.7046058244093,56.9648798460698,70.2969522310823,60.8109170932739
"83",80310013011,46.2954991799771,49.0976457533182,51.6490039174548,45.5230580103671,57.0898165850757,57.0898165850757,55.7565421065993,53.9262971056215,40.21637389547,56.9039560353092,53.9262971056215,40.21637389547,51.1197638330632,47.2928920733676
"84",80310013012,44.1303087301171,59.9200287467649,49.920426526492,41.8150452112255,46.8733947048726,46.8733947048726,54.0919839637034,59.7525600891574,33.9709734707838,55.4934953285901,59.7525600891574,33.9709734707838,48.882708308409,41.1839420432331
