"","nbhd_name","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
"44","Marston",5.44282667618551,5.77741449805386,3.88580238063054,4.50600069671889,6.30144699121475,5.05792149362985,6.03584872771181,6.09367212297352,4.65667652862313,5.51901711951383,5.5051603711411,4.723166312403,5.37592330503251,4.58089167882163
"45","Montbello",7.66741044798141,8.58718122258609,6.91581307472285,6.41667937074233,8.35854810895344,7.0887730742335,7.92746823539582,8.39959077840454,7.5463952690119,7.89226990903045,8.6796583645935,8.10743088594332,7.4759569907875,7.41460307597789
"46","Montclair",16.194287579866,15.4145282360966,9.15418360022997,16.7831330744819,17.1519959394016,10.1317046950253,16.0354042648886,15.0304291179364,11.8074018137855,15.3226989136714,14.7621860262228,11.9446628484156,16.083880958227,10.7594882393641
"47","North Capitol Hill",19.7658952008359,20.5709905327165,15.2738341560717,17.8399810245567,22.1343952916507,14.8422713935345,23.8090487417597,22.5276444658849,20.3266808548532,22.8789341408697,22.6269123832033,20.487863559937,21.0734647770055,17.7326624910991
"48","North Park Hill",14.1119993115404,14.9203909445459,10.7879114762649,13.7641344997547,16.7346696306997,11.4549514765861,15.2286407891095,15.314763073163,13.6557968824807,15.0214230698951,15.981461232018,13.9406030204825,14.5315494175749,12.4598157139535
"49","Northeast Park Hill",12.2192864952326,12.5319714797894,9.41831607721133,11.8938768506804,13.8038857822004,9.53966318379755,12.9224997544342,12.6195610473899,11.1899763149155,12.6751391181208,13.0746408612331,11.6178594748511,12.427700554617,10.4414537626939
"50","Overland",13.2903701503544,13.4765361248834,10.5808847710344,11.7975148518668,15.012739322541,14.2222197150799,16.5076744411794,16.2557883307925,14.7237248161674,15.3357304638797,15.1404328210439,14.5423053639612,14.2328224768201,13.5172836665608
"51","Platt Park",17.7993651834097,17.526624791708,13.0976516921683,16.5679113695638,18.9217724930092,13.296422637377,20.5367075061278,19.5006322353201,17.561185210835,19.1965370166426,18.4950553405802,17.3311965831718,18.525130268936,15.321614030888
"52","Regis",9.02852798515881,10.1220812888706,7.44884842902607,9.00147768229883,14.8181756625217,8.71366750024835,10.6594174488258,10.7463216764115,9.88274019497521,11.5354464819896,10.9892653870604,10.1266696004113,10.0562173995683,9.04298143116523
"53","Rosedale",13.5690013417638,13.2312015358256,9.47903644452825,12.6193993494783,14.8104696742693,12.1204026856936,15.5649965373106,14.7427500875311,12.7267982254027,14.4490871202883,13.6950887598962,12.5489892531096,14.0506210872103,11.7188066521835
"54","Ruby Hill",12.525714371064,13.5828338360527,13.0791265321601,10.2024999106522,13.9499177658737,22.2349217950306,16.5863028651273,17.5913360953125,19.2631507386234,16.4459820894692,17.904414569785,19.2961824408518,13.9401248090782,18.4683453766665
"55","Skyland",13.4147308870215,13.925545005814,11.1092716635711,13.1332861504358,15.901736549747,10.9104851542209,14.8622908964178,14.3192637178317,13.0870531123273,14.7796542973905,15.0967326557389,13.8607090509476,14.0474905578164,12.2418797452667
"56","Sloan Lake",12.2578836462827,13.4212767559498,11.1502439537627,10.7935589647225,15.5076013591206,14.7618785837586,15.5173997769828,15.1570363365902,14.823468341516,15.7108917002042,15.6929656513725,15.1476320239866,13.569933522048,13.9708057257559
"57","South Park Hill",14.4209220457297,14.9383692249628,9.70506446580874,15.2400822964069,16.8682519066869,9.05607458249736,15.3791581670653,15.2839826842664,12.9958896399873,14.9273032226473,15.5634576855328,13.1004084276502,14.9918664329623,11.2143592789859
"58","Southmoor Park",12.4157802954075,12.7774874180245,7.66576843529375,11.630831987354,16.0063292965432,9.3599939352135,13.4170973111252,13.3900426194939,10.4537535953919,13.141881367177,12.5112196074305,10.5075594573256,12.6513977402659,9.49676885580616
"59","Speer",20.9058284004131,19.5320258171953,16.0216565421265,17.9695240854541,19.0227439802948,13.8763505822343,22.3798917530605,21.1983937309476,19.793556205806,20.9451004169782,20.3625194107015,19.1713996592334,20.5500861639765,17.21574074735
"60","Stapleton",7.21159137981442,7.40647799799553,5.03799801874542,6.95241440852309,8.17974943346887,5.80565526761012,7.22404912513866,7.14791742969379,5.92842773996107,7.06959654499191,7.33774779849487,6.20895763876656,7.11441286461702,5.7452596662708
"61","Sun Valley",15.7884829107992,17.9555579122795,18.8888202789635,12.293196756241,16.9835866891156,23.6796136249936,23.3870100698521,23.112263696412,25.2389916266293,23.2567794229968,23.6312798694798,25.0530065488891,18.6813672899723,23.2151080198689
"62","Sunnyside",12.2469005619565,13.2575012096151,10.1198847139216,10.6606432234097,15.3677484137652,12.4761965740682,14.9727236583253,14.4620762547519,13.4555742800569,15.5872690833695,14.9001067271365,13.8799243164636,13.3668841317652,12.4828949711276
"63","Union Station",21.1210021292587,21.3497136166801,18.7435625375919,17.4925021717699,21.8043954089158,18.3682788544725,27.8078631052267,24.5191322669068,23.1532268080277,27.2471294584229,24.9200706147663,23.4841233141765,23.4171242161696,20.9372978785671
"64","University",15.6179280855612,14.9077666696735,10.1741219364833,15.0377625472823,17.5276494134816,11.5970674548834,17.0978610954851,15.9563550238702,13.5047237111781,16.358108116672,15.125521851411,13.4260395899363,16.0279149612501,12.1754881731203
"65","University Hills",10.3230041297924,10.356814709963,6.82732025213563,10.1806643141757,14.4656902876208,7.95242950786498,10.941715604987,10.7960831395089,9.18722873011019,10.6353624058076,10.254430174744,8.97855394960143,10.5201866136907,8.23638310992807
"66","University Park",15.3820042025492,14.7397039006224,9.04751012140942,14.9198920659495,18.5605880375471,11.2446403136335,16.159964185582,15.1660996245569,12.083221321232,15.4097140739484,14.1881533699013,12.0538710314948,15.4678936320073,11.1073106969424
"67","Valverde",15.5223992033314,16.4574230026062,17.075097205838,12.3807034690971,15.2306265402071,21.7080116225225,18.8849997536705,19.0257698272973,20.3561272462328,18.5258455833521,19.2136693235494,20.1665190843489,16.3284870023628,19.8264387897355
"68","Villa Park",14.0944374917976,16.8941343395045,19.213618906481,9.96383652882782,14.1037693784218,17.9576043668819,18.2893112556544,19.1434093782469,21.2310044068541,18.2976756002958,19.5550887499179,20.9409798951478,15.1613152191439,19.8358018938412
"69","Virginia Village",16.6373656752308,15.7460508142013,9.22295642856696,15.194720888188,18.3851559552723,11.0524594534335,16.1176594819189,15.2397130063039,11.9184404008534,15.5311329125862,15.0001081505036,12.4803436094668,15.870219739481,11.1685499730802
"70","Washington Park",24.8482246887811,16.3272903542484,10.6043990222038,27.1511183361768,17.9239011252263,9.99795775774452,22.3816232119654,16.6239902245167,13.7457614148176,20.1361751220613,16.1760936791717,13.8684609676697,23.6292853397462,12.0541447906089
"71","Washington Park West",20.1886362145422,18.0877113184789,14.6858333517504,18.7588160435731,18.3718743732151,14.1734478336715,21.830232064451,19.9791943353335,18.2844207390112,20.0987447918746,18.9304009123768,17.9079141198344,20.2191072786102,16.2629040110669
"72","Washington Virginia Vale",19.5136945217486,16.2936428960245,8.54329897134935,17.5742255204343,18.6117633489101,9.55141711862752,17.0279324241622,15.4323101005448,11.2586584480692,15.9934129111917,14.791092253914,11.4387299867201,17.5273163443842,10.1980261311916
"73","Wellshire",12.0985668204736,11.663513781693,7.25689904599254,12.1645164238369,15.9059483195302,8.34349554806504,12.7543759393139,12.132947504595,9.70075440649328,12.3003625256972,11.4104074584574,9.63017298584956,12.3294554273304,8.7328304966001
"74","West Colfax",14.4632469996117,16.6086808893605,17.478212610481,10.7755472613917,14.9946824053178,18.0239619344895,18.9855942423582,19.38659158317,20.9010359716983,19.0166958829776,19.7793305711838,20.7254036742968,15.8102710965848,19.2821535477414
"75","West Highland",12.2474964820119,13.7263939599659,11.3463878011456,10.7190245184186,15.8817078966843,15.6672628657959,15.3818051088151,15.3884034838313,15.2277860728357,15.9731446466276,16.2176128800342,15.8447187847058,13.5803676889683,14.5215388811208
"76","Westwood",14.4377181886973,16.0932058588091,15.5353789661976,11.2244076521683,15.2714937955497,20.4666519240639,17.425507605381,18.4045125882763,19.5336091858661,17.1914405287585,18.5932863118721,19.2380679880736,15.0697684937513,18.6934270160503
"77","Whittier",14.7570431136667,16.3230592331839,14.8012650470185,13.5606495038618,16.9857104981981,13.4029022405927,16.9555112919163,16.8157217709593,16.2075569120111,17.0930170644623,18.0041452252781,17.3917645943009,15.5915552434768,15.4508721984808
"78","Windsor",15.2904546185619,12.3127599007036,6.14292305936552,14.0820261809167,14.308533369539,7.18548484121407,12.6059933288679,12.0642695717998,8.13492643717815,11.3199592807845,11.0023616021872,8.31552257524533,13.3246083522827,7.44471422825077
